OBJECTID,LRSDate,RouteIdentifier,StateRouteNumber,RelatedRouteType,RelatedRouteQualifier,AccumulatedRouteMile,AADT,SingleUnitTruckPct,DoubleUnitTruckPct,TripleUnitTruckPct,DirectionOfTravel,Location,GlobalID,ReportingYear,x,y
570,12/31/2022 8:00:00 AM,097,097,,,58.36,4000,5.25,26.48,5.1,Bothways,SOUTH OF MILEPOST 58.76: JENSEN RD INTERSECTION,5485845c-3526-4890-9a7a-2b785dac652b,2022,-13394016.8713328,5833593.26907851
571,12/31/2022 8:00:00 AM,017,017,,,33.3,8700,4.99,8.52,1.22,Bothways,"NORTH OF MILEPOST 40.78: 7 SE, SR 262-O'SULLIVAN DAM RD INTERSECTION",165f6aa9-912c-459a-ae33-4f29f823ee93,2022,-13260147.2346356,5939595.89144314
572,12/31/2022 8:00:00 AM,432,432,,,9.57,38000,,,,Bothways,AT MILEPOST 9.58: COWLITZ RIVER BRIDGE,ac89dfc6-f453-46c1-b615-de4c7442fdfe,2022,-13680543.3367235,5797503.40727754
573,12/31/2022 8:00:00 AM,082LX02659,082,LX,02659,0.01,4900,6,4.73,0.84,Bothways,LATERAL CROSSING (FIRING CENTER RD)  NORTHWEST OF MILEPOST 0.00: S102606 OFF RAMP; R102698 ON RAMP; BEGIN ROUTE,cda3fdc9-dba5-46e1-9e95-3532b345fddb,2022,-13411807.4137016,5889557.2772391
574,12/31/2022 8:00:00 AM,012,012,,,131.1,2700,5.53,7.95,1.98,Bothways,"NORTHWEST OF MILEPOST 131.35: SKATE CREEK RD S, SNYDER RD INTERSECTION",a59d95de-027f-4b81-b15f-2645a7be317f,2022,-13544102.8561828,5878699.69335416
575,12/31/2022 8:00:00 AM,395,395,,,24.34,37000,,,,Bothways,"WEST OF MILEPOST 17.59: MEDIAN XROAD, YELM ST INTERSECTION",fb336932-2257-4686-a113-f6e8d9437dfc,2022,-13263849.238349,5814848.73704867
576,12/31/2022 8:00:00 AM,024,024,,,0.29,22000,,,,Bothways,EAST OF MILEPOST 0.28: S 24TH ST WYE CONNECTION,15f87ad1-d574-4abf-828e-9bb3ab53c386,2022,-13410347.6820999,5874554.15449828
577,12/31/2022 8:00:00 AM,303,303,,,9.05,25000,,,,Bothways,NORTHEAST OF MILEPOST 8.90: NW GREAVES WAY INTERSECTION,5bce303e-45af-4e33-bd3f-637aa0973e4c,2022,-13657997.562318,6051134.96447318
578,12/31/2022 8:00:00 AM,099,099,,,6.04,27000,2.15,0.91,0,Bothways,"NORTH OF MILEPOST 9.68: MEDIAN XROAD, S 324TH ST INTERSECTION",cc65b2f2-896f-4c30-a7e8-2d662af22a3d,2022,-13615855.9774736,5993119.45891571
579,12/31/2022 8:00:00 AM,240,240,,,20.46,4500,4.25,8.76,0.91,Bothways,NORTHWEST OF MILEPOST 20.47: SR 225 WYE CONNECTION,40d6fcce-b177-4d75-b29a-04c99deaeeea,2022,-13294123.5087439,5842016.27708932
580,12/31/2022 8:00:00 AM,005,005,,,108.54,110000,2.94,6.71,1,Bothways,EAST OF MILEPOST 108.46: SLEATER KINNEY RD OFF RAMP,c8417f28-d54a-44ba-a57b-a2d447db7fac,2022,-13673602.3106418,5949577.86158509
581,12/31/2022 8:00:00 AM,172,172,,,22.17,200,9.64,1.02,0,Bothways,NORTHWEST OF MILEPOST 22.26: MAIN ST WYE CONNECTION,c0a38072-9314-4144-94c0-ee49cfe931d8,2022,-13317890.1987812,6075585.389738
582,12/31/2022 8:00:00 AM,548,548,,,10.84,3500,2.96,0.34,0,Bothways,SOUTH OF MILEPOST 10.85: DRAYTON HARBOR RD INTERSECTION,07fd6b72-7330-4492-a3d4-d33278e1d3f2,2022,-13662240.6714919,6268421.66897476
583,12/31/2022 8:00:00 AM,090,090,,,174.27,16000,,,,Bothways,AT MILEPOST 175.99: SR 171 UNDERCROSSING,ede6d3eb-26c8-4ba5-b19a-7edb8dbc4aa6,2022,-13282230.6511852,5958589.51684459
584,12/31/2022 8:00:00 AM,012,012,,,400.74,3600,10.45,9.03,1.11,Bothways,WEST OF MILEPOST 403.96: 15TH ST (OLD SR 128) INTERSECTION,1ed08dd6-e97a-4780-82fe-1fb2efb9054e,2022,-13090098.4620693,5856635.27996706
585,12/31/2022 8:00:00 AM,405,405,,,9.23,143000,3.26,2.44,0.23,Bothways,AT MILEPOST 9.26: LAKE WASHINGTON BLVD SE UNDERCROSSING; PERMANENT RECORDER D1,e4f55f52-db26-4289-b576-6c698715cc5b,2022,-13602128.7275352,6033456.01242365
586,12/31/2022 8:00:00 AM,028,028,,,4.19,12000,,,,South,SOUTH OF MILEPOST 4.18B: SR 285 SB ON RAMP,3c249611-cb3f-4146-bde6-2727d16a7038,2022,-13390946.2984484,6008918.50055007
587,12/31/2022 8:00:00 AM,007,007,,,57.49,13000,2.66,1.15,0.05,Bothways,NORTHWEST OF MILEPOST 57.82: E BND E 38TH ST ON RAMP,47183d4f-27f1-42a2-b2d7-26fdc70f55db,2022,-13628408.6240897,5978674.30834209
588,12/31/2022 8:00:00 AM,121,121,,,7.54,16000,5.37,6.96,0.18,Bothways,EAST OF MILEPOST 7.55: SR 5 NB OFF RAMP WYE CONNECTION,056e7fce-2fe4-41b2-8840-00b95ee06a45,2022,-13685094.3453696,5934366.90012845
589,12/31/2022 8:00:00 AM,101,101,,,354.43,26000,,,,Bothways,AT MILEPOST 356.19: KENNEDY CREEK BRIDGE,2809677b-ffee-42a4-a4d8-3a9435d38429,2022,-13701876.6560881,5957827.12843055
590,12/31/2022 8:00:00 AM,302,302,,,7.7,5700,2.65,0.85,0.04,Bothways,"NORTHWEST OF MILEPOST 7.69: WRIGHT BLISS RD, WRIGHT BLISS RD(OLD 302) INTERSECTION",618d461b-24c0-4a98-b7e1-303651f940c1,2022,-13666015.06865,6002531.23542836
591,12/31/2022 8:00:00 AM,903,903,,,1.91,7600,,,,Bothways,WEST OF MILEPOST 1.90: PENNSYLVANIA AVE INTERSECTION,0bc6ebcb-6ece-4556-91b4-683784157aa0,2022,-13462825.1507962,5973948.97456122
592,12/31/2022 8:00:00 AM,161,161,,,24.21,41000,,,,Bothways,SOUTH OF MILEPOST 24.22: 128TH ST E INTERSECTION,fac4036a-58b6-4311-ae15-d5f37ec48441,2022,-13613591.318372,5964971.56744742
593,12/31/2022 8:00:00 AM,530,530,,,17.8,3500,6.89,4.89,1.86,Bothways,SOUTHEAST OF MILEPOST 34.98: WHITMAN RD INTERSECTION,ab6ed97c-c7cb-4bf8-9016-97882ec8493f,2022,-13568571.1519923,6152135.41212225
594,12/31/2022 8:00:00 AM,516,516,,,5.96,28000,,,,Bothways,"EAST OF MILEPOST 5.68: N CENTRAL AVE, SMITH ST INTERSECTION",44bb71b1-cdbb-46b8-845d-78e408725c37,2022,-13606677.3824306,6004865.97053575
595,12/31/2022 8:00:00 AM,020,020,,,24.91,13000,5.46,1.24,0.06,Bothways,SOUTHEAST OF MILEPOST 25.31: LIBBEY RD INTERSECTION,c3c85f1e-cdbc-4b90-bcea-fbfacf6ac1a4,2022,-13663257.9323514,6145444.56006463
596,12/31/2022 8:00:00 AM,503,503,,,43.86,2000,7.58,2.59,0.25,Bothways,WEST OF MILEPOST 44.12: MERWIN VILLAGE RD INTERSECTION,e4e42772-5003-4f4a-87aa-7fda62c336af,2022,-13645080.4598946,5773582.99344506
597,12/31/2022 8:00:00 AM,105,105,,,4.53,1100,7.99,3.72,0,Bothways,NORTHWEST OF MILEPOST 4.52: AIRPORT RD INTERSECTION,2b1b4b0b-5bc8-4b46-acd7-020acf5aa025,2022,-13782644.505244,5893159.48312267
598,12/31/2022 8:00:00 AM,101,101,,,54.1,7200,2.62,1.76,0.11,Bothways,SOUTHEAST OF MILEPOST 54.09: MEMORIAL DR INTERSECTION,21b1fd07-6758-4df7-8069-2bb547fe16dd,2022,-13782349.2984914,5887544.48303539
599,12/31/2022 8:00:00 AM,003,003,,,41.04,55000,,,,Bothways,AT MILEPOST 41.09: CHICO WAY BRIDGE,c3e39756-322f-4007-88f8-0cf602353323,2022,-13659875.8333853,6041095.5786877
600,12/31/2022 8:00:00 AM,260,260,,,23.5,570,12.46,7.19,5.26,Bothways,"EAST OF MILEPOST 25.01: SPOKANE AVE, SR 263 INTERSECTION",32c5a758-e7c5-494b-8031-ad210f49c767,2022,-13197187.5520054,5884293.75456847
601,12/31/2022 8:00:00 AM,005,005,,,162.8,190000,,,,Bothways,AT MILEPOST 162.82: VIADUCT BRIDGE,813937a1-d546-47e4-9696-b943a945f8ae,2022,-13616606.2494234,6035556.89302328
602,12/31/2022 8:00:00 AM,193,193,,,0.01,1400,13.95,25.64,4.46,Bothways,SOUTHWEST OF MILEPOST 0.51: SR 128 INTERSECTION; BEGIN ROUTE,e17027be-3e84-4e62-bdd3-756e043ad12b,2022,-13032636.7955325,5848924.59197167
603,12/31/2022 8:00:00 AM,021,021,,,37.73,310,9.58,5.11,0.32,Bothways,SOUTH OF MILEPOST 37.74: SR 90 OFF RAMP; SR 90 ON RAMP,1e0e0496-5660-4742-9e5b-fdc7f9e207fe,2022,-13210035.6156149,5957758.5509529
604,12/31/2022 8:00:00 AM,507COPEARL,507,CO,PEARL,1.22,8500,,,,South,NORTH OF MILEPOST 3.49: SR 507-W CHERRY ST INTERSECTION; END ROUTE,a880a9d3-4d71-4d6d-87a0-3041f29f9854,2022,-13687577.6107411,5895138.46626234
605,12/31/2022 8:00:00 AM,090LX28783,090,LX,28783,0.03,18000,,,,South,LATERAL CROSSING (ARGONNE RD)  SOUTH OF MILEPOST 0.02: R128812 WYE CONNECTION,1b9353fa-c357-4c91-9495-03ebfffdfc2d,2022,-13055862.4955934,6052780.18891095
606,12/31/2022 8:00:00 AM,016,016,,,7.12,79000,,,,Bothways,NORTH OF MILEPOST 9.19: 24TH ST NW ON RAMP,220cb084-b02f-4542-8aee-3370c7299e8d,2022,-13643367.0938679,5988876.61312492
607,12/31/2022 8:00:00 AM,411,411,,,1.66,15000,,,,Bothways,"SOUTH OF MILEPOST 1.67: ALLEN ST, W MAIN ST INTERSECTION",3e78538b-d25f-4d5b-9742-d473f822e9d6,2022,-13682982.1796311,5803690.32008152
608,12/31/2022 8:00:00 AM,028COWENTCH,028,CO,WENTCH,0.01,6400,4.96,7.35,1.42,Northwest,NORTHWEST OF MILEPOST 4.25: SR 285 INTERSECTION; BEGIN ROUTE,074ed2ec-0642-4bba-82af-dc518652a28f,2022,-13390671.4322,6009099.11479215
609,12/31/2022 8:00:00 AM,012,012,,,9.41,20000,,,,Bothways,AT MILEPOST 9.41: DEVONSHIRE RD UNDERCROSSING,76f8f659-cef4-4bd8-979a-2faf1528e7fd,2022,-13761492.1004383,5938066.4966044
610,12/31/2022 8:00:00 AM,305,305,,,0.97,14000,3.62,1.5,0.29,Bothways,NORTH OF MILEPOST 0.98: HIGH SCHOOL RD INTERSECTION,0eb10b9f-4135-412c-afc5-6abdee910c12,2022,-13638365.69165,6046497.83386682
611,12/31/2022 8:00:00 AM,022,022,,,2.49,12000,,,,Bothways,SOUTH OF MILEPOST 3.17: ASOTIN AVE INTERSECTION,814bd96d-329f-4fcc-b966-6864f34e4a1a,2022,-13393405.2681786,5841552.34054024
612,12/31/2022 8:00:00 AM,160,160,,,0.1,24000,,,,Bothways,NORTHWEST OF MILEPOST 0.09: SR 16 OFF RAMP; SR 16 ON RAMP,9d0cebdb-5563-491b-b63a-a158f992b15c,2022,-13652742.7359212,6024414.33929901
613,12/31/2022 8:00:00 AM,215,215,,,0.95,5500,,,,Bothways,NORTHWEST OF MILEPOST 0.94: OAK ST INTERSECTION,bc9c7233-d9aa-44e1-80ab-cd47fb38e7b9,2022,-13311564.0401091,6167724.84732809
614,12/31/2022 8:00:00 AM,005,005,,,52.72,44000,,,,Bothways,AT MILEPOST 52.65: OLD PACIFIC HWY N UNDERCROSSING,3cadc76d-76c9-41a1-ac14-9f13a0bf59c9,2022,-13682584.9911718,5832379.12364453
615,12/31/2022 8:00:00 AM,169,169,,,19.23,23000,,,,Bothways,"NORTH OF MILEPOST 19.22: 196TH AVE SE, SE JONES RD INTERSECTION",58c01c73-30a1-4fe0-ba66-58469c149daf,2022,-13589848.8027017,6017175.62106461
616,12/31/2022 8:00:00 AM,543,543,,,0.53,11000,,,,Bothways,NORTH OF MILEPOST 0.52: H ST INTERSECTION,7dc81bfb-b0c9-40e7-a2c4-65a5e40845b9,2022,-13662793.0774117,6273864.3796422
617,12/31/2022 8:00:00 AM,524SP3RDAVE,524,SP,3RDAVE,0.01,5400,2.93,0.11,0,Bothways,"SOUTHWEST OF MILEPOST 0.00: MAIN ST, SR 524 INTERSECTION; BEGIN ROUTE",937297dd-62ef-4482-9171-f1652f2666e8,2022,-13623247.7232936,6075518.36677561
618,12/31/2022 8:00:00 AM,012,012,,,379.06,2100,7.3,15.42,3.4,Bothways,EAST OF MILEPOST 382.28: SR 261 WYE CONNECTION,71cfb3fb-e5d9-4734-ae80-5e274367487c,2022,-13132474.8436432,5862444.05266248
619,12/31/2022 8:00:00 AM,395SPNSC,395,SP,NSC,5.15,11000,5.24,2.14,0.32,Bothways,AT MILEPOST 167.18: PERMANENT RECORDER R111,29d62def-48e1-4f73-a135-2e5bbf2240b1,2022,-13068685.4039979,6070182.4156438
620,12/31/2022 8:00:00 AM,027,027,,,0.56,6200,4.99,2.28,0.29,Bothways,EAST OF MILEPOST 0.55B: BALDWIN DR INTERSECTION,4db58085-5614-4bd1-8160-9008b9eb642d,2022,-13046007.7130818,5895243.47617677
621,12/31/2022 8:00:00 AM,006,006,,,1.14,4500,,,,Bothways,SOUTHEAST OF MILEPOST 1.13: OLIVE ST INTERSECTION,43d3b45c-9598-4376-b17d-2b500b01a525,2022,-13771251.9412035,5889609.03743315
622,12/31/2022 8:00:00 AM,117,117,,,0.1,3700,,,,Bothways,NORTHWEST OF MILEPOST 0.09: SR 101 OFF RAMP,c6b34bfe-bff2-4b4b-bd73-409dd52ead77,2022,-13743771.7370559,6124843.30265718
623,12/31/2022 8:00:00 AM,101,101,,,293.68,4900,,,,Bothways,SOUTH OF MILEPOST 294.63: BOWEN ST INTERSECTION,4775f466-9529-4a8e-948e-e7c8ffa9a069,2022,-13678455.8524045,6077623.88933482
624,12/31/2022 8:00:00 AM,290,290,,,0.66,35000,,,,Bothways,"SOUTH OF MILEPOST 0.74: HAMILTON ST, SPOKANE FALLS BLVD INTERSECTION",5281041f-0e04-410a-bc5f-b983c4985b15,2022,-13068517.349454,6050757.70104543
625,12/31/2022 8:00:00 AM,005,005,,,263.01,48000,,,,Bothways,NORTHWEST OF MILEPOST 263.02: MAIN ST ON RAMP,af125cc4-fbe3-4949-ba48-3b9c49f893cb,2022,-13645699.437319,6249876.31198776
626,12/31/2022 8:00:00 AM,902,902,,,10.26,8600,2.07,0.95,0.01,Bothways,WEST OF MILEPOST 10.27: CRAIG RD SB ROUNDABOUT,367835e7-b1fb-45a4-88bc-20b6bc037da2,2022,-13092045.3198005,6039677.77344702
627,12/31/2022 8:00:00 AM,528,528,,,0.37,22000,2.8,1.38,0.16,Bothways,"EAST OF MILEPOST 0.36: SR 529, STATE AVE INTERSECTION",fef99ec0-b97d-478d-af67-fcb43b1cb216,2022,-13600660.4991958,6115484.23352586
628,12/31/2022 8:00:00 AM,515,515,,,6.35,30000,,,,Bothways,"NORTH OF MILEPOST 6.37: PVT RD, S 21ST ST INTERSECTION",2bd7ee85-46bd-4d33-a4cd-88a43e829ff5,2022,-13604040.1967191,6017670.55185733
629,12/31/2022 8:00:00 AM,097,097,,,238.45,5600,,,,Bothways,NORTHWEST OF MILEPOST 253.38: SR 153 INTERSECTION,d8cf646e-6ea3-428a-aa28-357d38c39648,2022,-13347367.8668724,6114912.98035537
630,12/31/2022 8:00:00 AM,018,018,,,1.77,102000,,,,Bothways,NORTHWEST OF MILEPOST 1.23: WEYERHAEUSER WAY ON RAMP,877931a4-c4ff-4729-a99d-882be211eda1,2022,-13612628.0569625,5990902.3023795
631,12/31/2022 8:00:00 AM,501,501,,,5.01,1200,2.78,2.95,0.35,Bothways,WEST OF MILEPOST 5.30: NW LOWER RIVER RD WYE CONNECTION,ab9345f7-6f17-4c4c-8599-44f2bad1b72d,2022,-13663924.1379958,5727606.69995529
632,12/31/2022 8:00:00 AM,090,090,,,5.17,118000,,,,Bothways,AT MILEPOST 7.11: ISLAND CREST WAY UNDERCROSSING,3c9f0767-52d2-4f65-b610-68c88fac70ca,2022,-13606569.908232,6038355.29743545
633,12/31/2022 8:00:00 AM,103,103,,,13.35,1200,4.87,0.81,0,Bothways,SOUTHEAST OF MILEPOST 13.34: JOE JOHNS RD INTERSECTION,6b1e3c08-a6fd-4c74-9831-569389c1c647,2022,-13806847.5522704,5862730.16900611
634,12/31/2022 8:00:00 AM,101,101,,,0.6,7100,3.99,1.2,0.03,Bothways,AT MILEPOST 0.60: PERMANENT RECORDER S841NW,8cc076b6-cbc8-442a-8fe7-0a7735395fb9,2022,-13790032.4794824,5819085.07892336
635,12/31/2022 8:00:00 AM,002,002,,,302.07,11000,4.89,2.55,0.25,Bothways,NORTH OF MILEPOST 310.16: DEER PARK-MILAN RD INTERSECTION,cd1c9564-fcf1-48f1-b991-ca5ca2bf4e80,2022,-13063294.9221694,6101998.03815775
636,12/31/2022 8:00:00 AM,241,241,,,0.01,3300,2.77,2.25,0.57,Bothways,NORTHWEST OF MILEPOST 0.00: SR 22 INTERSECTION; BEGIN ROUTE,b6f2f5ac-d28a-4bb5-9a83-454be4ef37bd,2022,-13358626.1749094,5814433.16905449
637,12/31/2022 8:00:00 AM,005,005,,,134.24,224000,,,,Bothways,NORTHWEST OF MILEPOST 134.25: SR 705-SR 7 OFF RAMP,b77cc88b-0848-4748-af73-17c43a897cde,2022,-13628063.4230468,5980729.37627775
638,12/31/2022 8:00:00 AM,182,182,,,14.37,23000,4.8,6.14,1.58,Bothways,AT MILEPOST 14.37: SR 395 * SR 397 UNDERCROSSING,089ca9e8-c1f2-4d82-8c1b-98f778a8a743,2022,-13256222.9638092,5820776.27159124
639,12/31/2022 8:00:00 AM,900,900,,,3.59,13000,,,,Bothways,WEST OF MILEPOST 9.53: STEVENS AVE SW INTERSECTION,54ac66a1-49cf-4f09-8cac-125c244e0891,2022,-13605978.0963366,6020413.46910919
640,12/31/2022 8:00:00 AM,020,020,,,299.11,930,,,,Bothways,"SOUTHEAST OF MILEPOST 299.72: SWAN LAKE RD, TROUT CREEK RD INTERSECTION",0f00660a-32b3-4e6e-873f-0ab9b0d4f81f,2022,-13223223.8340685,6215856.63742876
641,12/31/2022 8:00:00 AM,507,507,,,4.47,3800,4.91,3.97,1.18,Bothways,EAST OF MILEPOST 4.10: EUREKA AVE INTERSECTION,b0f66d52-554d-4771-b81b-fda663135c44,2022,-13686472.1674199,5901907.94819086
642,12/31/2022 8:00:00 AM,090,090,,,224.13,20000,,,,Bothways,AT MILEPOST 226.42: SCHOESSLER RD UNDERCROSSING,23921a1f-1280-4938-b4bc-6b8a66664ada,2022,-13169063.5334177,5968622.14029101
643,12/31/2022 8:00:00 AM,016,016,,,1.35,113000,,,,Bothways,WEST OF MILEPOST 1.19: SR 5 (HOV ONLY) ON RAMP,c65112ba-a93e-4261-85b5-f93e1cd6446f,2022,-13634746.7287251,5980512.41459871
644,12/31/2022 8:00:00 AM,409,409,,,3.83,2200,,,,Bothways,SOUTHEAST OF MILEPOST 3.84: SR 4 INTERSECTION; END ROUTE,148f6ca6-a512-4b42-9e72-bd89fbdd6fa6,2022,-13734849.8295417,5813209.5404369
645,12/31/2022 8:00:00 AM,028,028,,,12.18,9600,7.24,6.97,1.64,Bothways,EAST OF MILEPOST 8.10: ROCK ISLAND DR WYE CONNECTION,1bcd333b-0787-4abc-ab83-699d74d00047,2022,-13373933.9217832,6002903.7422079
646,12/31/2022 8:00:00 AM,009SPSUMAS,009,SP,SUMAS,0.08,1300,6.59,46.37,7.57,Bothways,NORTH OF MILEPOST 98.07: GARFIELD ST INTERSECTION,a8e5a124-0404-4830-8cf6-01660c008111,2022,-13610301.092024,6274884.17573501
647,12/31/2022 8:00:00 AM,097,097,,,316.72,4100,,,,Bothways,SOUTH OF MILEPOST 331.69: MAIN ST INTERSECTION,e5b54c3f-3210-46fc-8552-37558dcdc650,2022,-13295642.3079365,6263790.1495536
648,12/31/2022 8:00:00 AM,202,202,,,21.76,12000,,,,Bothways,SOUTH OF MILEPOST 21.84: SR 203 SB ROUNDABOUT,f364ad40-da5b-4c6d-a381-e612a8550fa4,2022,-13568406.276051,6035410.53677002
649,12/31/2022 8:00:00 AM,005,005,,,44.47,57000,4.77,17.5,1.6,Bothways,NORTH OF MILEPOST 44.39: WEIGH STATION OFF RAMP; PERMANENT RECORDER P8,85145ac2-2f6b-4f1d-87b3-b5eb0522208d,2022,-13680259.9470569,5813911.78307468
650,12/31/2022 8:00:00 AM,163,163,,,3.04,6100,,,,Bothways,SOUTH OF MILEPOST 3.05: PARK WAY INTERSECTION,111ef2b5-0f09-44eb-988d-aa0c89f317c3,2022,-13638383.9153412,5991373.68630257
651,12/31/2022 8:00:00 AM,542,542,,,8.84,7100,,,,Bothways,SOUTHEAST OF MILEPOST 8.85: SMITH RD EB ROUNDABOUT,d9c186ca-0e5f-4138-8b30-cf990015e52f,2022,-13614983.8972082,6246410.55997147
652,12/31/2022 8:00:00 AM,522,522,,,24.21,21000,,,,Bothways,SOUTHEAST OF MILEPOST 24.26: SR 2 EB OFF RAMP,a4196d4e-0603-429c-9c3c-cd49b032c068,2022,-13579803.3085617,6083339.98917697
653,12/31/2022 8:00:00 AM,025,025,,,113.69,720,6.99,15.1,4.9,Bothways,NORTHWEST OF MILEPOST 113.74: NORTHPORT-BOUNDARY RD INTERSECTION,fc85cae7-0bd7-4c3a-bb52-0f1513cd7296,2022,-13110892.1599175,6260935.70146423
654,12/31/2022 8:00:00 AM,109,109,,,10.05,6400,4.3,1.31,0.06,Bothways,AT MILEPOST 10.01: GILLIS SLOUGH BRIDGE,d2d008d0-b168-49f3-880d-1b57ef733455,2022,-13808078.7906868,5949905.78475806
655,12/31/2022 8:00:00 AM,101,101,,,203.27,3300,7.19,2.98,0.86,Bothways,WEST OF MILEPOST 203.86: SR 113-BURNT MTN RD INTERSECTION,6bb681f9-cd3d-4606-98f9-cee0df1c2252,2022,-13834913.3832163,6118497.93142709
656,12/31/2022 8:00:00 AM,004,004,,,47.64,3900,7.17,2.49,0.26,Bothways,NORTHWEST OF MILEPOST 47.64: MILL CREEK RD INTERSECTION,ff644848-f6e7-46f2-ad9c-53471a91c697,2022,-13711997.2426312,5810613.91657636
657,12/31/2022 8:00:00 AM,281SPBURKE,281,SP,BURKE,1.54,4300,,,,Bothways,NORTHWEST OF MILEPOST 4.20: SR 90 WB OFF RAMP WYE CONNECTION,cdfde142-efd6-4672-9161-b64d8bca8534,2022,-13339589.7697569,5959067.8623793
658,12/31/2022 8:00:00 AM,005,005,,,228.85,63000,,,,Bothways,AT MILEPOST 228.87: GEORGE HOPPER RD UNDERCROSSING,2496bcab-29f0-4bcf-9991-e120f0cc835e,2022,-13618960.9125218,6182408.2706705
659,12/31/2022 8:00:00 AM,150,150,,,5.85,8200,5.4,1.93,0.32,Bothways,WEST OF MILEPOST 6.16: BOYD RD INTERSECTION,b292391c-ea0f-45e1-83d4-ded07c301640,2022,-13363646.2705662,6082745.52413248
660,12/31/2022 8:00:00 AM,526,526,,,4.52,38000,,,,Bothways,AT MILEPOST 4.52: BOTHWAYS MISCELLANEOUS FEATURE SR 527 AHEAD/WPS SR 5 OX; END ROUTE,fe61a498-88c2-447f-9e4c-5e371f948364,2022,-13604069.8007845,6093365.97672772
661,12/31/2022 8:00:00 AM,002,002,,,263.08,6800,,,,Bothways,"WEST OF MILEPOST 271.17: ESPANOLA RD, WOOD RD INTERSECTION",70d4b700-8547-41ca-9a29-57e581146045,2022,-13106047.0333516,6047746.98927183
662,12/31/2022 8:00:00 AM,509,509,,,31.7,40000,,,,Bothways,AT MILEPOST 26.90: S 128TH ST BRIDGE,5c28e1a6-bc34-4a3e-b9a0-21cf63459171,2022,-13617312.0545416,6022226.77303216
663,12/31/2022 8:00:00 AM,097,097,,,200.6,5500,7.04,7.17,1.16,Bothways,NORTH OF MILEPOST 215.53: ORONDO RIVER PARK ENTRANCE/EXIT; FISHER LN INTERSECTION,18d762a1-bd4d-4293-a1cf-5f0973b2e790,2022,-13382180.3257212,6049868.03887073
664,12/31/2022 8:00:00 AM,017,017,,,41.16,10000,5.31,5.05,0.86,Bothways,NORTHWEST OF MILEPOST 48.64: M SE INTERSECTION,b4c0f68d-fece-4a9e-9720-abc366b454f7,2022,-13270996.789412,5954363.17183357
665,12/31/2022 8:00:00 AM,500,500,,,15.66,2900,,,,Bothways,NORTH OF MILEPOST 13.84: NE 28TH ST INTERSECTION,28e99024-b6d8-4af5-9aa7-b406535f91db,2022,-13628229.1455393,5723397.97469887
666,12/31/2022 8:00:00 AM,082,082,,,102.85,15000,4.52,15,1.95,Bothways,SOUTH OF MILEPOST 102.87: SR 182 OFF RAMP,fb988da1-37aa-4555-992a-9d5f51f73196,2022,-13287091.7424364,5818815.97688108
667,12/31/2022 8:00:00 AM,012,012,,,73.92,8300,6.39,9.24,2.32,Bothways,EAST OF MILEPOST 74.18: LEONARD RD WYE CONNECTION,6257b460-a676-40cf-91c3-6c70eb42342d,2022,-13661079.1008528,5866023.41956879
668,12/31/2022 8:00:00 AM,395,395,,,170.08,24000,,,,Bothways,SOUTH OF MILEPOST 165.32: HAWTHORNE RD INTERSECTION,e1f351c4-0e9a-4a24-8a66-7cc8b2236ac1,2022,-13070126.1653626,6065535.45780895
669,12/31/2022 8:00:00 AM,303,303,,,5.58,32000,,,,Bothways,SOUTHEAST OF MILEPOST 5.43: BROWNSVILLE HWY INTERSECTION,d987f424-ca44-4b7c-a0c2-b589b3972c4a,2022,-13651027.3833015,6048068.06321214
670,12/31/2022 8:00:00 AM,099,099,,,28.44,45000,2.82,0.21,0,Bothways,NORTH OF MILEPOST 34.85: N 38TH ST INTERSECTION,be3dec35-edf3-40fb-af7e-2be39ba474bd,2022,-13619640.3392328,6049310.17000081
671,12/31/2022 8:00:00 AM,240,240,,,0.02,2900,6.6,11.79,1.59,Bothways,SOUTH OF MILEPOST 0.01: HANFORD RESERVATION WYE CONNECTION,b53c1e15-e6c9-43bc-97a2-973bb7cf4fc5,2022,-13328088.8176214,5873307.50934324
672,12/31/2022 8:00:00 AM,005,005,,,103.79,100000,3.6,9.21,0.64,Bothways,SOUTH OF MILEPOST 103.73: SR 101 ON RAMP; PERMANENT RECORDER R099N,786502e7-7d41-4b59-b52e-bf47d00a24b9,2022,-13681838.8352815,5944159.48269556
673,12/31/2022 8:00:00 AM,172,172,,,34.98,140,8.76,1.46,2.92,Bothways,WEST OF MILEPOST 35.06: SR 17 WYE CONNECTION,8bffefc0-9a1c-4987-8ec2-1d49d7b6ed5b,2022,-13287461.9165782,6076193.26919874
674,12/31/2022 8:00:00 AM,705,705,,,1.16,45000,,,,Bothways,NORTH OF MILEPOST 1.15: PACIFIC AVE*A ST*13TH ST ON RAMP,89adbccb-68da-467a-b44a-c2f200c633c3,2022,-13629473.3530027,5982909.80359274
675,12/31/2022 8:00:00 AM,504,504,,,0,9100,3.54,2.24,0.15,Bothways,AT MILEPOST 0.00: SR 5 BRIDGE; BEGIN ROUTE,c8bcc88d-4de4-4150-8203-2ee11f584084,2022,-13681507.9416107,5826018.76916535
676,12/31/2022 8:00:00 AM,090,090,,,109.05,15000,,,,Bothways,WEST OF MILEPOST 110.78: SR 82 OFF RAMP,6dd09148-5754-4d16-b210-8a1f875df2a0,2022,-13415409.1909766,5937216.69049076
